ID;Edad;Peso_kg;Nivel;Objetivo;Dias_Entrenamiento;Plantilla_JSON
316;64;98;Principiante;Fuerza;5;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_5"": [{""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}]}"
317;26;109;Principiante;Fuerza;3;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}]}"
318;28;53;Principiante;Hipertrofia;4;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}]}"
319;33;117;Principiante;Fuerza;3;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 5, ""reps"": ""3-5""}]}"
320;27;95;Intermedio;Hipertrofia;4;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}]}"
321;48;92;Principiante;Hipertrofia;3;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}]}"
322;27;108;Principiante;Perdida_Peso;3;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 3, ""reps"": ""15-20""}]}"
323;42;70;Intermedio;Perdida_Peso;3;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Core"", ""dificultad"": ""Intermedio"", ""series"": 3, ""reps"": ""15-20""}]}"
324;43;83;Principiante;Hipertrofia;5;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}], ""dia_5"": [{""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Principiante"", ""series"": 4, ""reps"": ""8-12""}]}"
325;51;92;Intermedio;Hipertrofia;4;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Pecho"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Triceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Espalda"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Biceps"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Piernas"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Hombros"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}, {""grupo"": ""Core"", ""dificultad"": ""Intermedio"", ""series"": 4, ""reps"": ""8-12""}]}"
326;23;102;Avanzado;Perdida_Peso;5;"{""dia_1"": [{""grupo"": ""Pecho"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Pecho"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}], ""dia_2"": [{""grupo"": ""Espalda"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Espalda"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}], ""dia_3"": [{""grupo"": ""Piernas"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Piernas"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Gemelos"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}], ""dia_4"": [{""grupo"": ""Hombros"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Hombros"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Core"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Core"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}], ""dia_5"": [{""grupo"": ""Biceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Biceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}, {""grupo"": ""Triceps"", ""dificultad"": ""Avanzado"", ""series"": 3, ""reps"": ""15-20""}]}"
